1155,mox ābro,thirty-eight
1156,mox ābros,thirty-eighth
1157,mox beī,thirty-six
1158,mox beīis,thirty-six times
1159,mox beīos,thirty-sixth
1160,mox cōd,thirty-seven
1161,mox cōdis,thirty-seven times
1162,mox cōdos,thirty-seventh
1163,mox īratis,thirty-one times
1164,mox īratos,thirty-first
1165,mox īura,thirty-nine
1166,mox īuris,thirty-nine times
1167,mox īuros,thirty-ninth
1168,mox mis,thirty-three times
1169,mox mo,thirty-three
1170,mox mos,thirty-third
1171,mox nō,thirty-one
1172,mox pōma,thirty-five
1173,mox pōmis,thirty-five times
1174,mox pōmos,thirty-fifth
1175,mox rax,thirty-two
1176,mox raxis,thirty-two times
1177,mox raxos,thirty-second
1178,mox sēni,thirty-four
1179,mox sēnios,thirty-fourth
1180,mox sēnīs,thirty-four times
1181,moxis,thirty times
1182,moxos,thirtieth
1183,mus,gift
1184,muscia,talent
1185,muscios,talented
1186,muscor,to gift
1187,mūthi,dream
1188,mūthnirus,hallucination
1189,mūthnon,hallucinating
1190,mūthnor,to hallucinate
1191,mūthor,to dream
1192,na,without
1193,nacnanos,lower
1194,nacnatos,lowest
1195,nacnor,to lay
1196,nacnos,low
1197,nacnullis,legally
1198,nacnuos,legal
1199,nacnus,law
1200,nacor,to lie (as in bed)
1201,nāmīnīllos,western
1202,nāmīnīos,west
1203,nāmīon,night
1204,nāmo,sky
1205,nastor,to leave
1206,natha,meat
1207,nathnor,to stick
1208,nathor,to be sticky
1209,naunor,to empty
1210,nauros,empty
1211,nauthi,waste
1212,nauthīos,wasteland
1213,nauthor,to waste
1214,navīora,desertic
1215,navīos,temple
1216,navīos,desert
1217,navollos,godly
1218,navor,to be empty
1219,navos,god
1220,neāmo,moon
1221,neāmora,month
1222,neāmoros,monthly
1223,neca,cop
1224,nefa,feeling
1225,nefor,to feel (reflexive)
1226,nelli,use
1227,nellibos,useful
1228,nellios,usual
1229,nellīs,usually
1230,nellisīos,useless
1231,nellithi,abuse
1232,nellithor,to abuse
1233,nellithōs,abuser
1234,nellor,to use
1235,neor,to measure
1236,nerithor,to like
1237,nernor,to please
1238,nernor,to prove
1239,neror,to enjoy
1240,nerra,master
1241,nerrallos,masterly
1242,nerrascor,to master
1243,nerremnuos,welcome
1244,nerris,well (adverb)
1245,nerros,good
1246,nerruor,to be good
1247,nēs,rule (instrument)
1248,nēs,roof
1249,nescīos,library
1250,nescus,bark (of a tree) / book
1251,nēsīon,chamber
1252,nēsnīvi,camera
1253,netes,skin
1254,netescor,to peel
1255,nethaja,police
1256,nethor,to protect
1257,nethōs,policeman / policewoman
1258,nethrus,protection
1259,netīca,slum
1260,netīos,room
1261,netīvi,cell
1262,netor,to cover
1263,netos,black
1264,netus,shadow
1265,nīvi,shell
1266,nīviscor,to calculate
1267,nīviscōs,calculator
1268,nīviscrus,calculation
1269,nō,one
1270,nōax,either
1271,nociu,grail
1272,nocni,change
1273,nocnor,to change
1274,nocor,to mix
1275,nocror,to move
1276,nocrus,movement / moment
1277,nocthi,trade
1278,nocthios,commercial
1279,nocthīos,market
1280,nocthīos netuos,black market
1281,nocthor,to trade
1282,nocus,mixture
1283,nōes,anything / whatever / whatsoever / something
1284,nōīos,anywhere / wherever / wheresoever
1285,nom,hi
1286,nōmax,eleven
1287,nōmaxis,eleven times
1288,nōmaxos,eleventh
1289,nōmprithis,simply
1290,nōmprithos,simple
1291,non,yet
1292,nōnios,anyone / anybody / whoever / whosoever
1293,nor,to do (abstract)
1294,nornon,amazing
1295,nornor,to amaze
1296,nōs,any
1297,nōusia,anytime / anywhen / whenever / whensoever
1298,nōvīos,anyhow / however / howsoever
1299,nōx,or
1300,nucnor,to sharpen
1301,nucor,to be sharp
1302,nucros,sharp
1303,nuinos,closer
1304,nuīon,base
1305,nuīonis,basically
1306,nuīonos,basic
1307,nuīos,ground
1308,nuīscor,to base
1309,nuithāma,alley
1310,nuithāmis,exactly
1311,nuithāmos,narrow
1312,nuithor,to approach
1313,nuithos,near
1314,nuithra,neighbor
1315,nuithralis,neighborhood
1316,nuitos,next
1317,nūnes,finger
1318,nūnescor,to point
1319,nūnīon,digital
1320,nūnīonuor,to digitalize
1321,nūnor,to touch
1322,nuor,to step
1323,nuxta,acid (noun)
1324,nuxtos,acid (adjective)
1325,obithor,to spread
1326,obor,to stretch
1327,obos,long
1328,obuor,to lengthen
1329,ōd,and
1330,oīāmo,road
1331,oīos,way
1332,oithor,to drive
1333,oithus,car
1334,olunor,to kill
1335,olunōs,killer
1336,olvia,death
1337,olvios,deadly
1338,olvor,to die
1339,olvos,dead
1340,ōmithaja,dictatorship
1341,ōmithor,to dictate
1342,ōmithōs,dictator
1343,ōmor,to say
1344,onia,government
1345,onor,to lead
1346,onōs,leader
1347,ōnos,further
1348,ōnuor,to continue
1349,ōnurus,continuation
1350,ōr,to go
1351,ora,sound
1352,ornom,hello
1353,ornor,to call
1354,ornos,clear
1355,ornus,class
1356,oror,to sound
1357,os,through
1358,ōs,far
1359,osānirus,preservation
1360,osānor,to preserve
1361,osinirus,translation
1362,osinor,to translate
1363,osinōs,translator
1364,osoes,knife
1365,osoi,piercing
1366,osōr,to go through / pierce
1367,osōthon,permissive
1368,osōthor,to allow
1369,osōthrus,permission
1370,osūnirus,performance
1371,osūnor,to perform
1372,osūs,point
1373,osūsces,paint
1374,osūscor,to paint
1375,osūscōs,painter
1376,osūscus,painting
1377,ōthon,missile
1378,ōthor,to send
1379,ōthrus,mission
1380,ōtos,furthest
1381,parīos,bottom
1382,paror,to dive
1383,paros,deep
1384,paruor,to deepen
1385,pasti,ally
1386,pastia,alliance
1387,pastor,to ally
1388,pathes,chain
1389,pathescor,to chain
1390,pathor,to bind
1391,pathōs,bridge
1392,pathus,bond
1393,pella,corpse
1394,pellor,to rot
1395,pellus,rotten
1396,penerris,though / although
1397,pēor,to measure
1398,per,if
1399,pernor,to fell
1400,peror,to fall
1401,pērus,dimension / measurement
1402,pōma,five
1403,pōma carax,five-hundred
1404,pōma caraxis,five-hundred times
1405,pōma caraxos,five-hundredth
1406,pōma metī,five-thousand
1407,pōma metīis,five-thousand times
1408,pōma metīos,five-thousandth
1409,pōmax,fifteen
1410,pōmaxis,fifteen times
1411,pōmaxos,fifteenth
1412,pōmis,five times
1413,pōmos,fifth
1414,pōns,fifty
1415,pōns ābris,fifty-eight times
1416,pōns ābro,fifty-eight
1417,pōns ābros,fifty-eighth
1418,pōns beī,fifty-six
1419,pōns beīis,fifty-six times
1420,pōns beīos,fifty-sixth
1421,pōns cōd,fifty-seven
1422,pōns cōdis,fifty-seven times
1423,pōns cōdos,fifty-seventh
1424,pōns īratis,fifty-one times
1425,pōns īratos,fifty-first
1426,pōns īura,fifty-nine
1427,pōns īuris,fifty-nine times
1428,pōns īuros,fifty-ninth
1429,pōns mis,fifty-three times
1430,pōns mo,fifty-three
1431,pōns mos,fifty-third
1432,pōns nō,fifty-one
1433,pōns pōma,fifty-fifty
1434,pōns pōmis,fifty-fifty times
1435,pōns pōmos,fifty-fifty
1436,pōns rax,fifty-two
1437,pōns raxis,fifty-two times
1438,pōns raxos,fifty-second
1439,pōns sēni,fifty-four
1440,pōns sēnios,fifty-fourth
1441,pōns sēnīs,fifty-four times
1442,pōnsis,fifty times
1443,pōnsos,fiftieth
1444,pries,something else / else / other
1445,priīos,elsewhere
1446,prinios,another / someone else / somebody else
1447,prios,other
1448,prithor,to fail
1449,prithus,failure
1450,priusia,elsewhen / another time
1451,privīos,otherwise
1452,prumirus,action
1453,prumon,active
1454,prumor,to act
1455,prumus,act
1456,rā,2nd Person Singular (nominative)
1457,rāe,2nd Person Singular (instrumental)
1458,rāe,2nd Person Singular (ablative)
1459,rāē,2nd Person Singular (offerative)
1460,rāi,2nd Person Singular (accusative)
1461,rāī,2nd Person Singular (locative)
1462,ramax,twelve
1463,ramaxis,twelve times
1464,ramaxos,twelfth
1465,ramithor,to falsify
1466,ramithos,false / fake
1467,ramnellos,organic
1468,ramnes,organ
1469,ramni,work
1470,ramnia,organism
1471,ramnis,at work
1472,ramnon,busy
1473,ramnor,to work
1474,ramnōs,worker
1475,ramor,to make (concrete)
1476,ranca,thing / stuff
1477,rancīon,real
1478,rās,2nd Person Singular (dative)
1479,rasax,twenty
1480,rasax ābris,twenty-eight times
1481,rasax ābro,twenty-eight
1482,rasax ābros,twenty-eighth
1483,rasax beī,twenty-six
1484,rasax beīis,twenty-six times
1485,rasax beīos,twenty-sixth
1486,rasax cōd,twenty-seven
1487,rasax cōdis,twenty-seven times
1488,rasax cōdos,twenty-seventh
1489,rasax īratis,twenty-one times
1490,rasax īratos,twenty-first
1491,rasax īura,twenty-nine
1492,rasax īuris,twenty-nine times
1493,rasax īuros,twenty-ninth
1494,rasax mis,twenty-three times
1495,rasax mo,twenty-three
1496,rasax mos,twenty-third
1497,rasax nō,twenty-one
1498,rasax pōma,twenty-five
1499,rasax pōmis,twenty-five times
1500,rasax pōmos,twenty-fifth
1501,rasax rax,twenty-two
1502,rasax raxis,twenty-two times
1503,rasax raxos,twenty-second
1504,rasax sēni,twenty-four
1505,rasax sēnios,twenty-fourth
1506,rasax sēnīs,twenty-four times
1507,rasaxis,twenty times
1508,rasaxos,twentieth
1509,rastos,easy
1510,rāthi,harvest
1511,rāthīrrumos,harvest-ready
1512,rāthiscor,to harvest
1513,rāthor,to pluck
1514,rātis,together
1515,rātīvi,molecule
1516,rātīvos,molecular
1517,rātor,to gather
1518,rātror,to put together
1519,rātus,mass
1520,rāu,2nd Person Singular (genitive)
1521,rax,two
1522,rax carax,two-hundred
1523,rax caraxis,two-hundred times
1524,rax caraxos,two-hundredth
1525,rax metī,two-thousand
1526,rax metīis,two-thousand times
1527,rax metīos,two-thousandth
1528,raxesirus,division
1529,raxesor,to divide
1530,raxesos,wide
1531,raxis,twice
1532,raxos,second
1533,raxprithor,to duplicate
1534,raxprithos,duplicate
1535,raxprithrus,duplication
1536,raxum,between
1537,res,tool
1538,rī,2nd Person Plural (locative)
1539,riā,2nd Person Plural (nominative)
1540,riāe,2nd Person Plural (instrumental)
1541,riāe,2nd Person Plural (ablative)
1542,riāē,2nd Person Plural (offerative)
1543,riāex,2nd Person Paucal (instrumental)
1544,riāex,2nd Person Paucal (ablative)
1545,riāēx,2nd Person Paucal (offerative)
1546,riāi,2nd Person Plural (accusative)
1547,riāix,2nd Person Paucal (accusative)
1548,riās,2nd Person Plural (dative)
1549,riāx,2nd Person Paucal (nominative)
1550,riāx,2nd Person Paucal (dative)
1551,rinor,to cause
1552,riō,2nd Person Plural (genitive)
1553,riōx,2nd Person Paucal (genitive)
1554,rīsīāmo,country
1555,rīsīon,land
1556,ritha,plant
1557,rithascirus,cultivation
1558,rithascor,to plant
1559,rithascos,cultural
1560,rithascus,culture
1561,rithīon,place
1562,rithīos,field
1563,rithīscor,to place
1564,rithnor,to flatten
1565,rithor,to be flat
1566,rithros,flat
1567,rīx,2nd Person Paucal (locative)
1568,rōr,to put
1569,scāmia,force
1570,scāmiascor,to force
1571,scāmos,strong
1572,scāmuor,to strengthen
1573,scinallos,windy
1574,scinor,to blow
1575,scinōs,wind
1576,scithīros,brother
1577,scithor,to bleed
1578,scithos,cruel
1579,scithus,blood
1580,scor,to swell
1581,scōrithor,to tear
1582,scōror,to scratch
1583,seles,mouth
1584,selesca,muzzle
1585,selescor,to muzzle
1586,sellōīvi,uncle
1587,sellōmo,grandfather
1588,sellōs,father
1589,selni,food
1590,selnor,to feed
1591,selōca,giant (noun)
1592,selōcos,giant (adjective)
1593,selor,to eat
1594,sēni,four
1595,sēni carax,four-hundred
1596,sēni caraxis,four-hundred times
1597,sēni caraxos,four-hundredth
1598,sēni metī,four-thousand
1599,sēni metīis,four-thousand times
1600,sēni metīos,four-thousandth
1601,sēnimax,fourteen
1602,sēnimaxis,fourteen times
1603,sēnimaxos,fourteenth
1604,sēnios,forth
1605,sēnīs,four times
1606,sēnix,forty
1607,sēnix ābris,forty-eight times
1608,sēnix ābro,forty-eight
1609,sēnix ābros,forty-eighth
1610,sēnix beī,forty-six
1611,sēnix beīis,forty-six times
1612,sēnix beīos,forty-sixth
1613,sēnix cōd,forty-seven
1614,sēnix cōdis,forty-seven times
1615,sēnix cōdos,forty-seventh
1616,sēnix īratis,forty-one times
1617,sēnix īratos,forty-first
1618,sēnix īura,forty-nine
1619,sēnix īuris,forty-nine times
1620,sēnix īuros,forty-ninth
1621,sēnix mis,forty-three times
1622,sēnix mo,forty-three
1623,sēnix mos,forty-third
1624,sēnix nō,forty-one
1625,sēnix pōma,forty-five
1626,sēnix pōmis,forty-five times
1627,sēnix pōmos,forty-fifth
1628,sēnix rax,forty-two
1629,sēnix raxis,forty-two times
1630,sēnix raxos,forty-second
1631,sēnix sēni,forty-four
1632,sēnix sēnios,forty-fourth
1633,sēnix sēnīs,forty-four times
1634,sēnixis,forty times
1635,sēnixos,fortieth
1636,seor,to start / begin
1637,Serānīos,New Tower
1638,seros,new
1639,si,up
1640,sī,not
1641,siacī,about
1642,siānor,to monitor
1643,siānōs,monitor
1644,siat,over
1645,sīax,neither
1646,sica,love
1647,sicara,boyfriend / girlfrield
1648,sīcelīoros,inhuman
1649,sicīlirus,absorption
1650,sicīlor,to absorb
1651,sicīvi,friend
1652,sicnor,to make love
1653,sicor,to love
1654,sicōs,lover
1655,sicthor,to believe
1656,sicthōs,believer
1657,sicthus,belief
1658,sīdathrascos,unlimited
1659,sīdostis,unbearably
1660,sīdostos,unbearable
1661,sīemios,unsure
1662,sīencāthon,disobedient
1663,sīencitia,imbalance
1664,siendor,to teach
1665,siendōs,teacher
1666,siendrus,teaching
1667,sīes,nothing
1668,sīesā,you're welcome
1669,sīhārithos,unsafe
1670,sīhārnos,insane
1671,sīinnuos,unnatural
1672,sījostos,unable
1673,sījulllicos,incorrect
1674,sījūson,uncommon
1675,sīlacthios,abnormal
1676,sīlecnios,hopeless
1677,sīminor,impatient
1678,sīnacnullis,illegally
1679,sīnacnuos,illegal
1680,sinca,whore
1681,sīnellios,unusual
1682,sīnios,no one / nobody
1683,sīo,zero
1684,sīornos,unclear
1685,sīos,nowhere
1686,sīosūs,pointless
1687,sīprumon,inactive
1688,sīrancīon,unreal
1689,sīstaunios,powerless
1690,sīstauron,unaware
1691,sīstaustos,impossible
1692,sīstavos,unknown
1693,sīsthallos,cynical
1694,sīsthōs,cynic
1695,sīthlacos,indirect
1696,sithon,inventive
1697,sithōr,to invent
1698,sithorus,invention
1699,sithōs,inventor
1700,siūnirus,transformation
1701,siūnor,to transform
1702,sīusia,never / nowhen
1703,sīvāmos,nano
1704,sīvēos,injust / unfair
1705,sīvi,no
1706,sīvīon,infant
1707,sīvīos,no way
1708,sivīunor,to convince
1709,sīxeciton,independent
1710,sīxedascis,indefinitely
1711,sīxedascos,indefinite
1712,sīxedon,indifferent
1713,stascon,rich
1714,stascor,to own
1715,stascos,own
1716,stascōs,owner
1717,staunia,power
1718,staunios,powerful
1719,staunor,to be able / can
1720,stauron,aware
1721,stauror,to be aware
1722,stauros,wise
1723,staustos,possible
1724,stava,idea
1725,stavi,knowledge
1726,stavia,science
1727,stavisica,philosophy
1728,stavon,conscious
1729,stavor,to know
1730,stavos,known
1731,stōnaja,mechanism
1732,stōnallos,mechanical
1733,stōnōs,machine
1734,stōrnirus,awakening
1735,stōrnor,to wake up / awaken
1736,stōrnos,awake
1737,suffrāton,intelligent
1738,suffrātor,to discern
1739,suīvi,small
1740,sum,among
1741,sūxīmbus,colorful
1742,sūxīon,color
1743,sūxīscor,to color
1744,tanithes,number
1745,tanithīon,algorithm
1746,tanithor,to count
1747,tanithōs,computer
1748,tanor,to tell
1749,themnues,weapon
1750,themnuon,aggressive
1751,themnuor,to attack
1752,thenathnirus,addition
1753,thenathnor,to add
1754,thencādor,to belong
1755,thenerni,approval
1756,thenernor,to approve
1757,theperor,to happen an accident
1758,theperuos,accidental
1759,theperus,accident
1760,thevixirus,adoption
1761,thevixon,adoptive
1762,thevixor,to adopt
1763,thlacor,to direct
1764,thlacos,direct
1765,thlacrus,direction
1766,thōr,to find
1767,thornirus,acclamation
1768,thornor,to acclaim
1769,thosoi,access
1770,thosōr,to access
1771,thōthor,to admit
1772,thōthrus,admission
1773,thrinirus,accusation
1774,thrinor,to accuse
1775,tra,to / towards
1776,trasi,upward
1777,tri,by
1778,trios,behind
1779,trobos,along
1780,tua,stone
1781,tuithon,while / during
1782,tuithor,to last
1783,tuīvi,nut
1784,tuīvios,nuclear
1785,tūnīllos,northern
1786,tūnīos,north
1787,tunor,to harden
1788,tuor,to be hard
1789,turos,hard
1790,ūni,form
1791,ūnirus,formation
1792,ūnor,to form
1793,usia,time
1794,vada,hole
1795,vadaca,asshole
1796,vador,to dig
1797,vadus,grave
1798,vambror,to pull
1799,vames,heart
1800,vamithor,to fight
1801,vāmo,war
1802,vamor,to beat
1803,vasci,credit
1804,vascor,to credit
1805,vāscor,to get
1806,ve,again
1807,vehebon,repressive
1808,vehebor,to repress
1809,vehebos,repressed
1810,vehebrus,repression
1811,veini,research
1812,veinor,to research
1813,veinōs,researcher
1814,vēithnos,better
1815,vēithor,to fit
1816,vēittos,best
1817,vejullidor,to rebuild / reconstruct
1818,vejullidrus,reconstruvtion
1819,vemprithor,to replicate
1820,vemprithus,replicate
1821,vēnor,to join
1822,vēnus,arm
1823,vēor,to fasten
1824,veornirus,complaint
1825,veornor,to complain
1826,vēos,just / fair
1827,veraxprithor,to reduplicate
1828,veraxprithrus,reduplication
1829,verinor,to refuse
1830,verinus,refusal
1831,verōr,to replace
1832,verorus,replacement
1833,vēros,firm
1834,verumes,cloning machine
1835,verumor,to clone
1836,verumus,clone
1837,vēruor,to firm
1838,vesirus,section
1839,vesni,wound
1840,vesnia,trauma
1841,vesnor,to wound
1842,vesnos,wounded
1843,vesor,to cut
1844,vesos,short
1845,vesti,mark / brand
1846,vestor,to mark
1847,vestror,to chop
1848,vestrus,chip
1849,vesuis,briefly
1850,vesuīvicies,microscope
1851,vesuor,to shorten
1852,vesuos,brief
1853,vesus,shape
1854,vesuscor,to shape
1855,vetramon,automatic
1856,vetramor,to make something by oneself
1857,vetroluni,suicide
1858,vetrolunor,to commit suicide
1859,veūnirus,reform
1860,veūnor,to reform
1861,vevelirus,solution
1862,vevelor,to solve
1863,vevī,answer
1864,vevidon,reproductive
1865,vevidor,to reproduce
1866,vevidrus,reproduction
1867,vevīor,to answer
1868,vevīstos,responsible
1869,vī,1st Person Plural (locative)
1870,viā,1st Person Plural (nominative)
1871,viāe,1st Person Plural (instrumental)
1872,viāe,1st Person Plural (ablative)
1873,viāē,1st Person Plural (offerative)
1874,viāex,1st Person Paucal (instrumental)
1875,viāex,1st Person Paucal (ablative)
1876,viāēx,1st Person Paucal (offerative)
1877,viāi,1st Person Plural (accusative)
1878,viāix,1st Person Paucal (accusative)
1879,viās,1st Person Plural (dative)
1880,viāx,1st Person Paucal (nominative)
1881,viāx,1st Person Paucal (dative)
1882,vīca,truth
1883,vīcabos,truthful
1884,vīcni,trust
1885,vīcnibos,trustworthy
1886,vīcnor,to trust
1887,vīcor,to be true
1888,vīcris,truly
1889,vīcros,true 
1890,vida,daughter
1891,vidi,art
1892,vidīros,sister
1893,vidīvi,miniature
1894,vidivōnia,technology
1895,vidivōnīon,artificial
1896,vidivōnīon asuffrāton,artificial intelligence
1897,vidivōnios,technological
1898,vidor,to create / produce
1899,vidrus,creation
1900,vidus,creature
1901,vīnirus,reduction
1902,vinnēon,matter
1903,vinni,son
1904,vinnia,gene
1905,vinnialis,genome
1906,vinniodavos,DNA
1907,vinnios,genetic / genetical
1908,vinnios arveburus,genetical manipulation
1909,vinnirus,generation
1910,vinniruscor,to generate
1911,vinnor,to beget / give birth
1912,vinnōs,mother
1913,vinnus,birth
1914,vīnon,reductive
1915,vīnor,to reduce
1916,viō,1st Person Plural (genitive)
1917,viōx,1st Person Paucal (genitive)
1918,vīuni,talk
1919,vīunor,to talk
1920,vīuthi,command
1921,vīuthor,to command
1922,vīuthōs,commander
1923,vīves,voice
1924,vīvesci,vote
1925,vīvescor,to vote
1926,vīvia,language
1927,vīvon,speaker
1928,vīvor,to speak
1929,vīx,very
1930,vīx,1st Person Paucal (locative)
1931,vixor,to take
1932,vixtor,to steal
1933,vixtōs,thief
1934,vixtus,theft
1935,volithor,to loose
1936,vollos,loose
1937,volnor,to free
1938,volnos,free
1939,volor,to loosen
1940,vōnia,study
1941,vōnor,to study
1942,vuces,vase / glass
1943,vucīos,bar
1944,vucor,to drink
1945,vuxāmo,crater
1946,xat,after
1947,xatrumor,to mock
1948,xe,off / away
1949,xecādor,to decline
1950,xeciton,dependent
1951,xecitor,to depend
1952,xedascis,definitely
1953,xedascor,to define
1954,xedascos,definite
1955,xedon,different / odd
1956,xedor,to differ
1957,xefoscor,to wear off
1958,xelidor,to destroy
1959,xelidrus,destruction
1960,xelinithi,defeat
1961,xelinithor,to defeat
1962,xelumirus,development
1963,xelumor,to develop
1964,xemici,fun
1965,xemicor,to have fun
1966,xeniti,discovery
1967,xenitor,to discover
1968,xēnon,absent
1969,xēnor,to be absent
1970,xest,above
1971,xevelis,absolutely
1972,xevelor,to dissolve
1973,xevelos,absolute
1974,xevesirus,decision
1975,xevesor,to cut off / decide
1976,xevixor,to take off
1977,xevumbror,to pull off
1978,xhebon,depressive
1979,xhebor,to depress
1980,xhebos,depressed
1981,xhebrus,depression
1982,xia,fire
1983,xies,coal / carbon
1984,xījullūni,eco-system
1985,ximbos,bread
1986,xini,bubble
1987,xinīon,alcohol
1988,xinīonos,alcoholic
1989,xinor,to boil
1990,xion,warm
1991,xīon,house
1992,xionuor,to warm
1993,xior,to burn
1994,xior,to owe / should
1995,xios,brown
1996,xīos,fireplace
1997,xirīllos,southern
1998,xirīos,south
1999,xiror,to glow
2000,xirōs,sun
2001,xirōs,sun
2002,xiu,focus
2003,xīulis,constellation
2004,xius,debt
2005,xiuscor,to focus
2006,xīvi,star
2007,xornirus,declaration
2008,xornor,to declare
2009,xōthon,omissive
2010,xōthor,to omit
2011,xōthrus,omission
2012,xūnirus,deformation
2013,xūnor,to deform
